"Index","sfcity_adr","sfcity_days","sfcity_demd","sfcity_demt","sfcity_occ","sfcity_revpar","sfcity_rmrevt","sfcity_supd","sfcity_supt","sfzoneone_adr","sfzoneone_days","sfzoneone_demd","sfzoneone_demt","sfzoneone_occ","sfzoneone_revpar","sfzoneone_rmrevt","sfzoneone_supd","sfzoneone_supt","sfzonetwo_adr","sfzonetwo_days","sfzonetwo_demd","sfzonetwo_demt","sfzonetwo_occ","sfzonetwo_revpar","sfzonetwo_rmrevt","sfzonetwo_supd","sfzonetwo_supt","sfcity_strdays"
2007-10-01,191.696665317667,31,0.0291733548387097,0.904374,0.854972007464676,163.89528277093,173.36548,0.034122,1.057782,204.272792301359,31,0.0250735483870968,0.77728,0.855956999525374,174.848726382941,158.777156,0.029293,0.908083,87.7063855892029,31,0.00289209677419355,0.089655,0.851117355560197,74.6484269684254,7.86331599999999,0.003398,0.105338,31
2007-11-01,174.453049724986,30,0.0257804666666667,0.773414,0.75553797159213,131.805903327277,134.924431,0.034122,1.02366,185.739855593063,30,0.0221780666666667,0.665342,0.757111482834352,140.625777489503,123.580527,0.029293,0.87879,78.4815417035227,30,0.00256253333333333,0.0768759999999999,0.754129880321757,59.1852756523445,6.033347,0.003398,0.10194,30
2007-12-01,142.550440954098,31,0.0219940967741935,0.681816999999999,0.645290951009081,91.9865096100337,97.193314,0.034084,1.056604,150.733091495639,31,0.0189587741935484,0.587721999999999,0.647211763682394,97.5562299921923,88.589154,0.029293,0.908083,84.3951642809464,31,0.00217467741935484,0.067415,0.639987468909605,54.0118475763732,5.6895,0.003398,0.105338,31
2008-01-01,161.605353200031,31,0.020891935483871,0.64765,0.621839315530284,100.492562219937,104.663707,0.033597,1.041507,172.330323530295,31,0.0182771935483871,0.566592999999999,0.623135711308413,107.385178733059,97.641155,0.029331,0.909261,96.6895750232434,31,0.00215116129032258,0.0666859999999999,0.633066889441606,61.2109685013955,6.447841,0.003398,0.105338,31
2008-02-01,171.6988788491,28,0.0241301785714285,0.675644999999999,0.706655886942587,121.332023520159,116.007489,0.034147,0.956116,182.710095427564,28,0.02111175,0.591128999999999,0.706527559318629,129.08971778531,108.005236,0.029881,0.836668,123.482112779466,28,0.00248082142857143,0.0694629999999999,0.730082821827965,90.1521693433112,8.577438,0.003398,0.095144,28
2008-03-01,169.009463135594,31,0.0258388064516129,0.801003,0.756693309854831,127.88833005686,135.377087,0.034147,1.058557,178.944868437676,31,0.0224694193548387,0.696551999999999,0.751963433447297,134.55999766817,124.644406,0.029881,0.926311,91.911300193704,31,0.00271448387096774,0.084149,0.798847519413697,73.4231141658281,7.734244,0.003398,0.105338,31
2008-04-01,165.483467700258,30,0.0258,0.774,0.755556857117756,125.032168760555,128.084204,0.034147,1.02441,174.669722931715,30,0.0226165666666667,0.678497,0.756887877469518,132.205395847975,118.512883,0.029881,0.89643,120.228642823677,30,0.0025612,0.0768359999999999,0.75373749264273,90.6208357857563,9.237888,0.003398,0.10194,30
2008-05-01,170.213821788281,31,0.0265863548387097,0.824177,0.778585376129958,132.525992459546,140.286317,0.034147,1.058557,178.766036735866,31,0.0232505483870968,0.720767,0.778104761791666,139.098704430801,128.84866,0.029881,0.926311,122.576223725799,31,0.00268416129032258,0.083209,0.789923864132602,96.8258842962654,10.199445,0.003398,0.105338,31
2008-06-01,183.493456557957,30,0.0285909666666667,0.857729,0.837290733202526,153.637370779278,157.387659,0.034147,1.02441,192.754808878175,30,0.0250006333333333,0.750018999999999,0.836673248329484,161.272792075232,144.569769,0.029881,0.89643,128.622834009992,30,0.00284896666666667,0.085469,0.838424563468707,107.840543456935,10.993265,0.003398,0.10194,30
2008-07-01,171.690546986344,31,0.0296280322580645,0.918469,0.867661354088632,148.969252482389,157.692445,0.034147,1.058557,179.199994025756,31,0.0259177096774194,0.803449,0.867364200576264,155.431659561422,143.978056,0.029881,0.926311,129.44651767095,31,0.00295454838709677,0.091591,0.869496288139133,112.553266627428,11.856136,0.003398,0.105338,31
2008-08-01,170.511411112097,31,0.0309079032258065,0.958145,0.903739860403697,154.097958875684,163.374656,0.0342,1.0602,177.56929904918,31,0.027008935483871,0.837277,0.902282871780282,160.217737086106,148.67469,0.029934,0.927954,112.446322521699,31,0.00310696774193548,0.096316,0.914351895802085,102.815508173689,10.83038,0.003398,0.105338,31
2008-09-01,191.936708556242,30,0.0290976666666667,0.87293,0.850808966861598,163.301472709552,167.547311,0.0342,1.026,201.88463006465,30,0.0254139,0.762416999999999,0.848997795149327,171.399605799425,153.920274,0.029934,0.89802,114.287167368746,30,0.0029199,0.087597,0.859299587992937,98.2069158328429,10.011213,0.003398,0.10194,30
2008-10-01,191.412830676002,31,0.0277766774193548,0.861077,0.812183550273533,155.462352386342,164.821186,0.0342,1.0602,201.646912497699,31,0.0243536451612903,0.754963,0.813578043739237,164.055500595935,152.235958,0.029934,0.927954,71.2934731162438,31,0.0027261935483871,0.084512,0.802293569272247,57.1982950122463,6.025154,0.003398,0.105338,31
2008-11-01,160.466347604044,30,0.0223223333333333,0.66967,0.652699805068226,104.73635380117,107.459499,0.0342,1.026,170.085009868645,30,0.0195906666666666,0.587719999999999,0.654462038707377,111.314182312198,99.962362,0.029934,0.89802,100.760268306989,30,0.00221636666666667,0.066491,0.652256229154405,65.7215126545026,6.699651,0.003398,0.10194,30
2008-12-01,157.512577765373,31,0.0227680322580645,0.705809,0.665731937370307,104.861153555933,111.173795,0.0342,1.0602,165.959518436859,31,0.0199565161290323,0.618652,0.666683908900657,110.642540470756,102.671188,0.029934,0.927954,70.161437023309,31,0.00226274193548387,0.0701449999999999,0.665904042225976,46.7207845222047,4.921474,0.003398,0.105338,31
2009-01-01,153.043535019083,31,0.0200402258064516,0.621247,0.587173331569048,89.863082332259,95.077837,0.03413,1.05803,162.658199470884,31,0.0176557419354839,0.547328,0.590690596704044,96.0806689042619,89.027387,0.02989,0.92659,73.0382378337869,31,0.00197996774193548,0.0613789999999999,0.582686210104615,42.5583739960888,4.483014,0.003398,0.105338,31
2009-02-01,137.150521276284,28,0.0194851428571429,0.545584,0.570909547528358,78.3005420451216,74.82713,0.03413,0.95564,145.077409655583,28,0.01705675,0.477588999999999,0.570650719304114,82.7885281747359,69.287375,0.02989,0.83692,103.936908347677,28,0.001992,0.0557759999999999,0.586227192466156,60.9306419742706,5.797185,0.003398,0.095144,28
2009-03-01,145.310660174291,31,0.0231537096774194,0.717765,0.67681115689621,98.347876021914,104.298906,0.03421,1.06051,154.190034433481,31,0.0203384193548387,0.630491,0.678625937765723,104.63735671155,97.215429,0.02997,0.92907,87.024544286129,31,0.00233416129032258,0.0723589999999999,0.686922098388045,59.7790825722911,6.297009,0.003398,0.105338,31
