"date","cawawosf_adr","cawawosf_adr_sa","cawawosf_adr_sarpc","cawawosf_adr_sf","cawawosf_adrrpc","cawawosf_demd","cawawosf_demd_sa","cawawosf_demd_sf","cawawosf_demt","cawawosf_occ","cawawosf_occ_sa","cawawosf_occ_sf","cawawosf_revpar","cawawosf_revpar_sa","cawawosf_revpar_sarpc","cawawosf_revpar_sf","cawawosf_revparrpc","cawawosf_rmrevt","cawawosf_supd","cawawosf_supd_sa","cawawosf_supd_sf","cawawosf_supt","top25us_adr","top25us_adr_sa","top25us_adr_sarpc","top25us_adr_sf","top25us_adrrpc","top25us_demd","top25us_demd_sa","top25us_demd_sf","top25us_demt","top25us_occ","top25us_occ_sa","top25us_occ_sf","top25us_revpar","top25us_revpar_sa","top25us_revpar_sarpc","top25us_revpar_sf","top25us_revparrpc","top25us_rmrevt","top25us_supd","top25us_supd_sa","top25us_supd_sf","top25us_supt","topcoast_adr","topcoast_adr_sa","topcoast_adr_sarpc","topcoast_adr_sf","topcoast_adrrpc","topcoast_demd","topcoast_demd_sa","topcoast_demd_sf","topcoast_demt","topcoast_occ","topcoast_occ_sa","topcoast_occ_sf","topcoast_revpar","topcoast_revpar_sa","topcoast_revpar_sarpc","topcoast_revpar_sf","topcoast_revparrpc","topcoast_rmrevt","topcoast_supd","topcoast_supd_sa","topcoast_supd_sf","topcoast_supt","topcoastwony_adr","topcoastwony_adr_sa","topcoastwony_adr_sarpc","topcoastwony_adr_sf","topcoastwony_adrrpc","topcoastwony_demd","topcoastwony_demd_sa","topcoastwony_demd_sf","topcoastwony_demt","topcoastwony_occ","topcoastwony_occ_sa","topcoastwony_occ_sf","topcoastwony_revpar","topcoastwony_revpar_sa","topcoastwony_revpar_sarpc","topcoastwony_revpar_sf","topcoastwony_revparrpc","topcoastwony_rmrevt","topcoastwony_supd","topcoastwony_supd_sa","topcoastwony_supd_sf","topcoastwony_supt","topcoastwonydc_adr","topcoastwonydc_adr_sa","topcoastwonydc_adr_sarpc","topcoastwonydc_adr_sf","topcoastwonydc_adrrpc","topcoastwonydc_demd","topcoastwonydc_demd_sa","topcoastwonydc_demd_sf","topcoastwonydc_demt","topcoastwonydc_occ","topcoastwonydc_occ_sa","topcoastwonydc_occ_sf","topcoastwonydc_revpar","topcoastwonydc_revpar_sa","topcoastwonydc_revpar_sarpc","topcoastwonydc_revpar_sf","topcoastwonydc_revparrpc","topcoastwonydc_rmrevt","topcoastwonydc_supd","topcoastwonydc_supd_sa","topcoastwonydc_supd_sf","topcoastwonydc_supt","totus_adr","totus_adr_sa","totus_adr_sarpc","totus_demd","totus_demd_sa","totus_demt","totus_occ","totus_occ_sa","totus_revpar","totus_revpar_sa","totus_revpar_sarpc","totus_rmrevt","totus_supd","totus_supd_sa","totus_supt","us_pc_index"
1996-10-01,82.0612791606278,83.6375857991343,115.995359889925,0.981153130814987,113.809210516011,0.166354163043478,0.182394139332457,0.912058707874696,15.304583,0.64064392643173,0.702958762687339,0.911353496729472,52.5720600894748,58.7969039029203,81.5442957071,0.894129734726792,72.9111794890724,1255.913658,0.259667119565217,0.259596438005063,1.00027227476886,23.889375,88.9054245054937,87.933941746313,121.953893359615,1.01104787002479,123.301224122469,0.75519827173913,0.809076717111548,0.933407494947121,69.478241,0.6516205565455,0.698204147264909,0.933280845005158,57.9326021961838,61.3165678985924,85.0387692644979,0.94481156042515,80.3456122854246,6176.99251,1.1589540326087,1.15913802628292,0.999841266812014,106.623771,100.627799332573,98.0926350078261,136.042789752566,1.02584459398552,139.558760418378,0.345115260869565,0.366092458948411,0.942699726350272,31.750604,0.671621822889947,0.712195974022362,0.943029513487335,67.5838260211466,69.6822977354352,96.6410391518301,0.96988515329595,93.7307090724526,3194.993408,0.513853554347826,0.513811713259832,1.00008143272509,47.274527,86.4194166102019,87.5496308867119,121.420900016453,0.987090587760759,119.853427563681,0.289426891304348,0.312991841734073,0.924710656037653,26.627274,0.645446630194593,0.698100761585078,0.924575169820856,55.7791212344374,61.0691077334867,84.6955715187046,0.913377046179626,77.3589909382496,2301.113485,0.448413358695652,0.448434392912581,0.999953094104151,41.254029,85.3656809267596,86.6681629169454,120.198409034587,0.984971621108042,118.392021801405,0.243061,0.261984367003471,0.927769098515636,22.361612,0.651928032916611,0.703023495976286,0.927320404862544,55.6522804451694,60.8780116551119,84.4305440412511,0.914160612873701,77.1830778860101,1908.914235,0.372834097826087,0.372748682505062,1.00022914989384,34.300737,70.5425548859122,71.8251226556276,99.6128818398264,2.15540876086957,2.3728984298324,198.297606,0.586007789576726,0.64232469152926,41.3384866597883,46.120705419407,63.9639197184561,13988.419755,3.67812305434783,3.69250709947356,338.387321,72.1042513066931
1997-01-01,86.8650003000736,86.6687631208598,119.671371235746,1.00226422037361,119.942333592636,0.1751422,0.184765283749095,0.947917251802766,15.762798,0.673190702597508,0.709939290891019,0.948236998902556,58.4767105831393,61.7721374612662,85.2943566743198,0.946651888479765,80.7440638224115,1369.235453,0.260167288888889,0.260068250705061,1.00038081612638,23.415056,92.0175521136109,90.0069543021904,124.280712614714,1.02233824960536,127.056926194233,0.781501955555556,0.814747569149158,0.959195197564909,70.335176,0.670579430089664,0.697606042916594,0.961258058038122,61.7050776545912,62.9869863407954,86.9718079961384,0.979648039052569,85.2017611562735,6472.070723,1.16541295555556,1.16650739638068,0.999061779780804,104.887166,100.771948658885,100.459522870108,138.713515950259,1.00310996687871,139.144910390494,0.3453009,0.369286159905891,0.935049664704457,31.077081,0.670941803630741,0.719084937104559,0.933049448000302,67.6121129885764,72.324701276889,99.8652324592582,0.934841233975224,93.3581371434356,3131.698011,0.514651044444444,0.514858544451751,0.999596976665644,46.318594,92.3065174639212,90.5551304450343,125.037628813014,1.01934056094094,127.455926692983,0.297592577777778,0.316902004281217,0.939068146485107,26.783332,0.662718972854988,0.705703273986864,0.939090120853434,61.1732804415109,63.9936564441803,88.3618081220904,0.955927256553475,84.4674608222545,2472.276103,0.449047922222222,0.449057752252494,0.999978109652439,40.414313,91.4916306257491,89.4132594094668,123.460944576617,1.0232445526537,126.330739003503,0.252118277777778,0.264609746074589,0.952792863898181,22.690645,0.675240931257249,0.708838890559564,0.952601416556318,61.7788938659751,63.4606070721977,87.6257788194389,0.973499887823175,85.3036858511421,2076.004111,0.373375288888889,0.37341089664862,0.999904641883644,33.603776,74.3660149277071,72.9015525040193,100.661742930435,2.19111867777778,2.39323505301306,197.200681,0.594930964337677,0.642164777325215,44.2426449748909,46.8949286326352,64.7520538125599,14665.028787,3.68297972222222,3.72360923686937,331.468175,72.422303033636
1997-04-01,87.2210583888902,86.5330914286133,119.189886348416,1.00795033378467,120.137485728643,0.186892395604396,0.1818633836109,1.02765269123253,17.007208,0.718166731555793,0.698530411208911,1.02811090259177,62.6392624259863,60.3622718060772,83.1424394704981,1.03772208288025,86.2787454630705,1483.386682,0.260235384615385,0.26036830313218,0.999489498087145,23.68142,91.2258139371726,91.0337900220429,125.389107305198,1.00210936966464,125.653599284424,0.859601406593407,0.820110394997817,1.04815328745552,78.223728,0.731421384354428,0.697923903512788,1.04799589278006,66.7245111187863,63.3987664751268,87.324879373274,1.05245756074709,91.9057295377299,7136.023256,1.17524784615385,1.174830243559,1.00035545781796,106.947554,102.535431400776,102.118342250192,140.656867863435,1.00408437055865,141.231362633409,0.387332901098901,0.369609700791048,1.04795112322518,35.247294,0.750107624766467,0.714923461534048,1.04921388809499,76.9126089024414,72.8227461819341,100.30538257338,1.0561618853303,105.938721967478,3614.096496,0.516369769230769,0.516263971350794,1.00020492981468,46.989649,92.2107293695621,91.1042137977454,125.486108367839,1.01214560255438,127.010212766171,0.332266175824176,0.315897919764879,1.05181501692534,30.236222,0.73881191725465,0.702130301062396,1.0522433174252,68.1263857569759,63.8834644761193,87.9924979536095,1.06641658081087,93.8366588046957,2788.104084,0.449730395604396,0.449732927335286,0.999994370590329,40.925466,90.7211437909399,90.3801890189281,124.48884327912,1.00377245030922,124.958471254443,0.270652703296703,0.263451889628551,1.02733255653738,24.629396,0.724194889005223,0.704213312807727,1.02837432328257,65.6997886581066,63.597117396458,87.598086112803,1.0330623674111,90.4942862203737,2234.406976,0.373729098901099,0.373854354435422,0.999664961681368,34.009348,73.6988351479985,73.7503319375651,101.583030684256,2.53582938461538,2.39745488391164,230.760474,0.672040750817901,0.637752404830141,49.5286205072657,47.0268773398599,64.7743894609711,17006.778132,3.77332681318681,3.75675512597109,343.37274,72.6010352721198
1997-07-01,90.0429098003485,89.1109956930994,122.42536580106,1.01045790252932,123.705678343724,0.204258597826087,0.184003422075177,1.11008042960546,18.791791,0.783542317801661,0.70587699684696,1.11002670621315,70.5524302465709,62.9250696731291,86.4497654062976,1.12121338304531,96.9286339346683,1692.067542,0.260686108695652,0.260747733735978,0.999763660303227,23.983122,89.2613952578694,92.5604079983206,127.16434958169,0.96435827356648,122.631992621803,0.874208043478261,0.826319808048663,1.05795363364541,80.42714,0.736962276965458,0.697960051293749,1.05588031234655,65.7822810943532,64.3857087660115,88.4564681017238,1.02169071918455,90.3751525113754,7179.038733,1.18623173913043,1.18534383744465,1.00074906677517,109.13332,101.108422423234,104.542977437715,143.626632776312,0.967146956221634,138.908060721973,0.400156576086957,0.372856540215203,1.07321860535421,36.814405,0.773234009681261,0.720345395591422,1.07342118713262,78.1804708828635,75.2886142259894,103.435452219792,1.03841027872015,107.408436769099,3722.246412,0.517510315217391,0.517450951000454,1.00011472433633,47.610949,91.4760458460775,93.0661978212748,127.859230203459,0.982913753732036,125.67459590857,0.344993717391304,0.318688282494578,1.08254283681476,31.739422,0.765054019606517,0.706935729594319,1.08221156122007,69.9841165722517,65.7475387809196,90.3274216965887,1.06443705528581,96.1478547622764,2903.396822,0.450940336956522,0.45093978312258,1.00000122817716,41.486511,91.4876664426833,92.4635467451193,127.031276505098,0.989445783373137,125.690560894476,0.289795706521739,0.265836347877222,1.09012822676748,26.661205,0.773223034833428,0.709539168391248,1.08975384204169,70.74037109664,65.5666548212767,90.0789138131947,1.0789077357914,97.1868369447426,2439.17143,0.374789282608696,0.374724402345629,1.00017314128106,34.480614,74.4351183504569,74.6211303180364,102.518427772227,2.70952968478261,2.42611442201335,249.276731,0.706595502427766,0.638840157238526,52.5955198491113,47.5991112308575,65.3941588119226,18554.942974,3.8346262826087,3.79580827121059,352.785618,72.7880166908413
1997-10-01,88.3690845880691,90.4270508329384,123.849778345354,0.977241696749888,121.031167532311,0.167334858695652,0.183412650588865,0.912340878115041,15.394807,0.639271547686892,0.701470958192529,0.911330027595289,56.4918414722888,63.2997439634565,86.6959520074949,0.89244976259149,77.371781786732,1360.425002,0.261758652173913,0.261679783300326,1.00030139459989,24.081796,94.6549323146899,93.5363104876573,128.108250954026,1.01195922547298,129.640326412134,0.77706075,0.832565473567033,0.933332902541311,71.489589,0.650063674598568,0.696853448325949,0.932855647281672,61.5317331193661,65.0322200826203,89.0687683425478,0.946173036091848,84.2744669636299,6766.842208,1.19536097826087,1.19560937892102,0.999792239284391,109.97321,109.191216199953,106.242218672524,145.510387791148,1.02775730368093,149.549363813797,0.350436869565217,0.372320547265206,0.9412235562589,32.240192,0.67506332397568,0.716481791594852,0.942191876883602,73.7109853568874,75.8846619537401,103.932379483944,0.971355521117327,100.95529063459,3520.345775,0.519117032608696,0.519066243179088,1.00009784768375,47.758767,93.2207817531344,94.6600828424262,129.647380625588,0.984795057789166,127.676099695389,0.29354702173913,0.317324094446296,0.925070068351871,27.006326,0.648654235245984,0.701330379439614,0.92489111303617,60.4680548971122,66.3048979078973,90.8118404112898,0.911969655410782,82.8176428071029,2517.550822,0.452547760869565,0.452530467634584,1.00003821452083,41.634394,92.274224345576,93.8858012576117,128.586916950472,0.982834710995183,126.379685358779,0.244319989130435,0.263127028429808,0.928524867203485,22.477439,0.649276729324484,0.699680282071924,0.927962022027857,59.9115065840493,65.6069311316806,89.8558982487331,0.913188676114115,82.0553887628052,2074.088249,0.376295619565217,0.37618866735765,1.00028430470359,34.619197,74.2494102214949,75.4998501154918,103.405337404912,2.22313563043478,2.44621511973469,204.528478,0.582002399263202,0.63768392915821,43.2133348927877,48.1058054554005,65.8861843651532,15186.118865,3.81980492391304,3.83450681257756,351.422053,73.0134942840055
1998-01-01,95.347072553238,94.3819510379617,129.27293988646,1.01022569998461,130.594846185867,0.175598411111111,0.184271298257422,0.952934139888705,15.803857,0.667855906629147,0.70172016766984,0.951741074860162,63.6781055844778,66.3333369089582,90.8553529609809,0.959971389225833,87.2185394005562,1506.8515,0.262928588888889,0.262689594886355,1.00090979622789,23.663573,98.1619540006737,95.8568835672894,131.293123429007,1.02404699952264,134.45032910543,0.803150411111111,0.834980109774285,0.961879692353656,72.283537,0.664962646805998,0.689592966813848,0.964282814365624,65.2740327479366,65.9977502900215,90.395707145871,0.989034208910083,89.4044467058841,7095.493234,1.20781282222222,1.20849434618247,0.999436055317595,108.703154,109.844236919456,109.485047882747,149.95932864028,1.00328071315357,150.451302182251,0.350418011111111,0.373469567266883,0.938277283676774,31.537621,0.672461379808909,0.715792579906082,0.939464027270501,73.8660071229139,78.2925006909119,107.235563834721,0.943462100087041,101.172690259524,3464.225913,0.5210976,0.520915112121349,1.00035032172115,46.898784,99.8493224686913,97.5950958363357,133.673915600552,1.02309774495366,136.76148161005,0.3004568,0.317619558696581,0.945964414889901,27.041112,0.660700958275078,0.698548221249067,0.945820114026897,65.9705430381817,68.1293854892693,93.3153622911793,0.968312609374297,90.3584419548797,2700.036712,0.4547546,0.454567138451454,1.00041239573363,40.927914,99.6682005439798,97.1060295633219,133.004051985565,1.02638529236732,136.513402783242,0.253596022222222,0.264463060404501,0.958909050792738,22.823642,0.671954396356504,0.700759308520494,0.958894713471868,66.9724855324689,68.0800946399838,93.2478496690459,0.983730793657499,91.7307811617856,2274.791328,0.377400644444444,0.377280926245601,1.0003173184503,33.966058,78.3484148143773,76.6813332164299,105.028782201314,2.25580802222222,2.45411228982401,203.022722,0.588463552525213,0.632850097411328,46.1051865163875,48.5230909257476,66.4610399272887,15906.50844,3.83338613333333,3.87378237054315,345.004752,73.0098279816776
1998-04-01,95.3374462371151,95.0715757980006,129.987409078394,1.00279652921373,130.350922665299,0.189159868131868,0.183982520387702,1.02814043276098,17.213548,0.719415702422727,0.697984048472816,1.03070507699539,68.5872558518632,66.7189137193342,91.221994146052,1.02800318572914,93.7765005907065,1641.095707,0.262935417582418,0.263195370269426,0.999012320441873,23.927123,97.2298847647887,97.2787805111823,133.005228227429,0.999497364727059,132.938375108236,0.876932626373626,0.835489182473059,1.0496038066919,79.800869,0.719538932768213,0.68499987452278,1.05042199207627,69.9606875168324,66.989451520363,91.5918892226649,1.04435378897775,95.6543365493204,7759.029297,1.21874242857143,1.21864492936611,1.00008000624544,110.905561,112.155876968358,112.081652952151,153.244579677832,1.00066223163428,153.346063086277,0.39026643956044,0.371664481746304,1.05005040494247,35.514246,0.747445802557058,0.714036913225996,1.04678874258772,83.8304394721049,80.0902491160979,109.504064570934,1.04669969687053,114.617871192487,3983.131405,0.522133428571429,0.522463552621038,0.999368139561213,47.514142,99.7139705303542,98.7843925782263,135.063788948964,1.00941017024923,136.334762197479,0.333223483516484,0.317821525532405,1.0484610284287,30.323337,0.731827079410332,0.69761865019184,1.04903600155914,72.973383829637,69.0923437943011,94.4670863146008,1.05617178144789,99.7734708410835,3023.660332,0.455330901098901,0.455594903382667,0.999420532842212,41.435112,98.6672505923116,98.5178466743997,134.699351827268,1.00151651627553,134.903625586618,0.270707857142857,0.264225618514951,1.02453296793982,24.634415,0.716778610154947,0.698953697713112,1.02550227933575,70.722574747367,68.9564286628467,94.2812552116239,1.02561249355235,96.6960332528391,2430.609998,0.377672901098901,0.378002371462677,0.999128390749241,34.368234,77.2656720152194,77.4402022772805,105.880765812889,2.61657584615385,2.47298679354219,238.108402,0.666814230632021,0.632654592399445,51.5218496390946,49.1165863688116,67.1550645002693,18397.605693,3.92399520879121,3.90761244945759,357.083564,73.1390651387352
1998-07-01,96.8136582287319,95.7569217980177,130.530226554929,1.01103561404097,131.97070775587,0.202372826086957,0.183235266357698,1.10444255688149,18.6183,0.766989450954723,0.694392299129496,1.10454774904076,74.2550545697733,66.3497932781075,90.4441515646484,1.11914522866003,101.220140683781,1802.505733,0.263853467391304,0.263927048916124,0.999721205063589,24.274519,93.8877463347311,97.3708545709662,132.730245170208,0.964228431068184,127.982276055765,0.883661956521739,0.838513480517861,1.05384347068099,81.2969,0.717294786753275,0.682621251292335,1.05079469089967,67.3451909859165,66.1208369908726,90.13205176567,1.01851691616083,91.8010194116185,7632.782725,1.23193695652174,1.23106658600837,1.00070700522885,113.3382,109.22920225138,112.811220646962,153.777647740666,0.968247676294618,148.894850090952,0.396971923913043,0.371330706780358,1.0690522401312,36.521417,0.753290029500102,0.703920155535737,1.07013561634244,82.2812689862149,79.3356748641069,108.14574465691,1.03712824183009,112.161006017427,3989.205244,0.526984173913043,0.526874129125129,1.00020886352514,48.482544,98.1898784876773,99.7808941415272,136.015469937721,0.984054906828222,133.846690596761,0.341968358695652,0.317089387713025,1.07846043401851,31.461089,0.744311284525379,0.690310711693868,1.07822647384249,73.0838345845539,68.7745532357528,93.7494423015454,1.06265807840335,99.623602207546,3089.160506,0.459442663043478,0.459380195830303,1.00013598151105,42.268725,98.504661055626,99.4278243186881,135.534185837318,0.990715242243427,134.275783754084,0.285917923913043,0.263231667342849,1.08618361460533,26.304449,0.750237625383291,0.690964157657746,1.08578370827001,73.9019029995588,68.6207706371705,93.5398148714209,1.07696113455665,100.738745150144,2591.110833,0.381103152173913,0.380998662319618,1.00027425254897,35.06149,77.2500991637165,77.5503623386708,105.712111202107,2.76513523913043,2.4862701001259,254.392442,0.694116421565394,0.629892910871893,53.6205623970907,48.7512396095815,66.4548340901666,19651.841371,3.98367644565217,3.94484353205204,366.498233,73.3599598539895
1998-10-01,94.7976578588268,97.2186139316635,132.187449059308,0.975097813320621,128.895692526162,0.170604760869565,0.186911434193371,0.912757218978184,15.695638,0.642963978275706,0.706021937151355,0.910685553015429,60.9514792281305,68.4053092200878,93.0102061964446,0.891034335244721,82.8752872492234,1487.909721,0.265341086956522,0.265254483836763,1.00032649069115,24.41138,99.6532049123414,98.2993458264052,133.656912431655,1.01377281887844,135.497744878428,0.79684927173913,0.853627502061727,0.933485940664444,73.310133,0.639132519759477,0.685775966680556,0.931984424670271,63.6916039577322,67.1775844917461,91.3408777270983,0.948107980357016,86.6010151058763,7305.589706,1.24676690217391,1.24711643889319,0.999719724070363,114.702555,117.798953438872,114.311501751871,155.42852550171,1.03050831835427,160.170388439051,0.356802108695652,0.379095045845665,0.941194332676433,32.825794,0.671674485014103,0.713204107035396,0.941770354921368,79.1225513862545,81.3096968768153,110.556209137962,0.973101049757025,107.582363169308,3866.844179,0.531212836956522,0.531166464874771,1.00008730235212,48.871581,99.4347235700046,101.178704695011,137.571955944154,0.982763357860101,135.200677371059,0.299617684782609,0.323653676739448,0.925735458348618,27.564827,0.647442609131406,0.699545605692846,0.925518799435762,64.3782768664238,70.6140925990798,96.0134730461323,0.91169162552211,87.5346793134516,2740.900953,0.462771032608696,0.462743947174691,1.00005853222753,42.574935,98.905203329893,100.833836649764,137.103041347251,0.980873153457701,134.48069251492,0.249787369565217,0.268763197553997,0.929395735124905,22.980438,0.650576906052795,0.700465492582933,0.928777952578112,64.3454411748844,70.4762103735032,95.8259955772352,0.913009380525322,87.4900328601937,2272.884893,0.383947489130435,0.383836421614639,1.00028936158619,35.323169,77.3387080232867,78.4940375430133,106.727777424083,2.29407570652174,2.52480460438961,211.054965,0.577849478223094,0.633389150475937,44.6901320777045,49.6355971073103,67.4891638422544,16322.718315,3.97002297826087,3.98474884373386,365.242114,73.546024697129
1999-01-01,98.536178870641,97.9791895882542,132.878802785192,1.00568477127365,133.634188386142,0.178577222222222,0.187198984631783,0.95394332706174,16.07195,0.669814510147855,0.70180537228733,0.95441633335577,66.0009623820798,69.0673742938934,93.6687682992378,0.955602599010562,89.5101184328698,1583.66854,0.266606977777778,0.266392705768353,1.00080434638331,23.994628,100.69645326716,98.7405917883267,133.911411987297,1.01980807936645,136.563939864015,0.835823377777778,0.86848505860829,0.962392351478273,75.224104,0.661873912173402,0.684006608816744,0.967642569007295,66.6483554659214,67.7693353521996,91.9083754927075,0.983458892130897,90.3881091396086,7574.80047299999,1.2628136,1.26376378298714,0.999248132443793,113.653224,114.670451463054,114.975990172859,155.929764140884,0.997342586836212,155.51539433303,0.359854966666667,0.382666822156828,0.940387161443507,32.386947,0.671436916535717,0.713524809436516,0.941014114233761,76.9939743481114,82.1688225111001,111.43687560009,0.937021755882049,104.418776844805,3713.825834,0.535947544444444,0.535998442582822,0.999905040510692,48.235279,104.310099350798,102.241496079054,138.659317871927,1.02023252154042,141.464745507551,0.309556311111111,0.327167123799254,0.94617181432035,27.860068,0.662852190817502,0.700409246888889,0.946378411995259,69.142177879068,71.7681557141704,97.3315522354903,0.96341026449724,93.7702164831206,2906.086461,0.467006544444444,0.466899745988583,1.0002287395887,42.030589,104.373178978385,101.985963361306,138.312765897477,1.02340729585131,141.550293728852,0.260162266666667,0.271520070030658,0.958169562335818,23.414604,0.67180406298705,0.701048592990168,0.958284589263089,70.1183257045533,71.6532246026963,97.1756833355777,0.978578788231043,95.0940624440532,2443.856654,0.387259144444444,0.387207283592914,1.00013393563016,34.853323,80.7421645651676,79.1988851465757,107.409063949438,2.33632605555556,2.53751631228716,210.269345,0.586781808795289,0.630074963087405,47.378033369596,49.9854894456004,67.7900278832217,16977.602057,3.98159251111111,4.02328342739373,358.343326,73.7357558425965
1999-04-01,99.7720697637159,98.8769874159722,133.3850878111,1.00905248401206,134.592554185957,0.191364945054945,0.185409752836219,1.0321190882768,17.41421,0.714961822426958,0.691530712807268,1.03388296309295,71.3332208255759,68.8795623650955,92.9185517739015,1.03562244555903,96.2285378258912,1737.451775,0.267657571428571,0.267890167449006,0.999131748571999,24.356839,99.3301025120842,99.1951100162954,133.814235301206,1.00136087853289,133.996340221423,0.902179351648352,0.857376819918651,1.05225535690824,82.098321,0.705529343969416,0.670097930764848,1.05287497778739,70.0803020617656,66.6350817918624,89.8907467590549,1.05170279944526,94.538350010723,8154.83464099999,1.2787269010989,1.27819360905876,1.00041722320966,116.364148,116.164278973206,115.912840483925,156.366459076451,1.00216920306871,156.705649679323,0.398829274725275,0.379398087797283,1.05121582726156,36.293464,0.738422687209365,0.703979547821856,1.04892633528073,85.7783390371329,81.3932640972442,109.799539433472,1.05387515771145,115.715006937095,4216.004077,0.540109725274725,0.540252504144504,0.999735718263806,49.149985,103.988330558404,102.581215476926,138.382092656162,1.01371708333671,140.280291353435,0.34220589010989,0.325420920547689,1.05157925782384,31.140736,0.726483815121004,0.690748711520382,1.05173386935745,75.5458391121336,71.0293359642984,95.818597050335,1.06358644757858,101.911361248729,3238.273149,0.471044065934066,0.471281324364964,0.999496567297214,42.86501,102.762836654841,102.178140971028,137.838345018124,1.00572231671331,138.627099683557,0.277832901098901,0.270215315772214,1.02819079778997,25.282794,0.711271195712521,0.69117686826698,1.02907262723639,73.0922457022994,70.7698414463899,95.4685388622542,1.03281629870075,98.6014629500821,2598.13163,0.390614582417582,0.390909029502144,0.999246763153729,35.545927,79.4843900447983,79.5795584698744,107.352849959081,2.68493002197802,2.52883772731559,244.328632,0.657964221341007,0.622324741003238,52.2978848045906,49.6439975649741,66.9697686746923,19420.312285,4.08066264835165,4.06271311777353,371.340301,74.1289667672608
1999-07-01,100.943685914389,99.769079699589,133.883313954326,1.01177324896989,135.459555542424,0.20728577173913,0.188631519886193,1.09889254915717,19.070291,0.768494100557873,0.699265236655752,1.09900229594311,77.5746271137748,69.4481573246404,93.1946999876213,1.11701490870588,104.099869298545,1925.025465,0.269729815217391,0.269799939495637,0.999740087865192,24.815143,96.6923312601467,100.194380030245,134.454038049062,0.965047453070307,129.754526974265,0.91949747826087,0.874674004548228,1.05124591959926,84.593768,0.711979313305793,0.680555514809396,1.04617374749391,68.8429396125355,67.8264795905383,91.018518851529,1.01498618280255,92.3825390134554,8179.568638,1.29146656521739,1.29068829881707,1.0006029855551,118.814924,114.163077711259,117.661959335286,157.894340507104,0.970263272481659,153.199079526756,0.413041543478261,0.387275730113123,1.06653092709324,37.999822,0.758557214226304,0.711247564511929,1.06651643123283,86.5992261961535,83.6908749527981,112.307457582611,1.03475111527984,116.21026698785,4338.176632,0.544509413043478,0.544339194687922,1.0003127064103,50.094866,102.717770051388,104.358839047703,140.042458587399,0.984274748442105,137.840255697326,0.354819445652174,0.330203745282195,1.07454700536162,32.643389,0.746913085480796,0.695224675374251,1.07434777840519,76.7212465627889,72.3489601685204,97.0873799545629,1.06043329971964,102.954690686352,3353.056125,0.475047836956522,0.47493472994518,1.0002381527486,43.704401,102.843381748299,103.779329542466,139.264796276964,0.990981365958964,138.008818044543,0.29636677173913,0.27386413046216,1.08216717260123,27.265743,0.751338960317956,0.694584151117789,1.0817104869278,77.2702395183493,71.9065504188826,96.4936961841446,1.07459249634729,103.691401864297,2804.101216,0.394451489130435,0.394298604674576,1.00038773775521,36.289537,80.2536526052186,80.5713932193441,108.121325430722,2.86094264130435,2.58236958504899,263.206723,0.69170464642252,0.62978021678945,55.5118243994085,50.6055131827748,67.9091541153821,21123.300911,4.1360755,4.09735400368152,380.518946,74.5194279651793
1999-10-01,98.8688549193679,101.618431870784,135.561341452586,0.972942143459639,131.893342123143,0.17323927173913,0.189408818442605,0.914631500072557,15.938013,0.637207345333915,0.698993896142494,0.911606451573387,62.9999605793744,70.6068467578149,94.1911687281061,0.892264185022559,84.0434064015059,1575.773095,0.271872684782609,0.271780112747837,1.00034061371833,25.012287,103.706420217419,102.103485195419,136.208413820788,1.01569912152296,138.34676626181,0.824210032608696,0.883239495813242,0.933167092861722,75.827323,0.633537871721188,0.680592663161769,0.930862035417804,65.7019447483671,69.1212860609733,92.209396355067,0.950531283379335,87.6479158570156,7863.780223,1.30096410869565,1.30141052855983,0.999656972297072,119.688698,124.376877382449,120.421100052521,160.644536249818,1.03284953656961,165.921634818064,0.368623641304348,0.391669525114477,0.941159875016079,33.913375,0.67169169206997,0.712291305378405,0.94300139142248,83.5429152233961,85.6202143349522,114.219348764042,0.975738216404954,111.448183641961,4218.039684,0.548798869565217,0.548770289336792,1.00005208049521,50.489496,103.981952452723,105.981897325525,141.382305420805,0.981129372814876,138.714332644636,0.309978891304348,0.334240203464999,0.92741354298753,28.518058,0.646756958604713,0.69752196253761,0.927220923986089,67.2510513181031,73.6704926533094,98.2781433023354,0.912862788017233,89.714459896127,2965.363351,0.479281880434783,0.479256606765228,1.00005273515106,44.093933,103.455994962161,105.624250895373,140.905196800404,0.979471987589678,138.012693171806,0.258271565217391,0.277188364735118,0.931754712951952,23.760984,0.648477286372495,0.696360839377703,0.931237441427638,67.088862872029,73.3323535493211,97.8270579067989,0.91486035323968,89.4980967530126,2458.216241,0.398273880434783,0.398197627955916,1.000191494056,36.641197,80.9173862561665,81.994797379925,109.382958586585,2.3539424673913,2.59417211122681,216.562707,0.571941983602267,0.627850316400276,46.2800504032626,51.3103361410531,68.4491766858693,17523.688211,4.11570147826087,4.13065200284526,378.644536,74.961217395688
